,popularity,budget,revenue,original_title,runtime,genres,release_date,vote_count,vote_average
9213,0.531317,0,0,The War of the Roses,116,Comedy,1989-12-08,152,6.4
9214,0.517447,0,1700000,Best of the Best,97,Action,1989-11-10,22,5.8
9215,0.5108,24000000,0,Lock Up,115,Action,1989-08-04,110,6.1
9216,0.5097510000000001,0,0,The Punisher,89,Action,1989-10-05,41,5.2
9217,0.503146,0,0,Who's Harry Crumb?,94,Comedy,1989-02-03,31,5.6
9218,0.498792,5000000,14000000,Friday the 13th Part VIII: Jason Takes Manhattan,100,Horror,1989-07-28,85,4.7
9219,0.49423500000000004,31000000,74134790,Always,122,Fantasy,1989-12-22,68,5.8
9220,0.4907,0,11567217,Police Academy 6: City Under Siege,84,Comedy,1989-03-09,71,4.8
9221,0.486713,0,38903179,The Fly II,105,Horror,1989-02-10,65,4.9
9222,0.48127600000000004,3000000,1145404,Miracle Mile,87,Science Fiction,1989-05-19,19,6.9
9223,0.480969,0,71079915,Turner & Hooch,100,Action,1989-07-28,172,5.9
9224,0.480761,0,0,"The Cook, the Thief, His Wife & Her Lover",125,Foreign,1989-09-10,66,6.9
9225,0.475745,0,0,The Dream Team,113,Comedy,1989-04-07,20,5.7
9226,0.4669,13800000,27100027,All Dogs Go to Heaven,89,Drama,1989-11-17,133,6.3
9227,0.464675,0,2345628,Blind Fury,86,Action,1989-08-17,33,5.8
9228,0.45227799999999996,30000000,60864870,Harlem Nights,116,Action,1989-11-17,41,5.9
9229,0.44835699999999995,19000000,110879513,Sea of Love,113,Drama,1989-09-15,60,6.7
9230,0.440959,0,0,The BFG,87,Animation,1989-12-25,26,6.8
9231,0.438179,10000000,7825000,Dead Calm,96,Crime,1989-04-07,70,6.3
9232,0.437909,7000000,0,Warlock,103,Action,1989-06-01,46,5.7
9233,0.434831,0,7237794,Johnny Handsome,94,Crime,1989-09-12,18,5.8
9234,0.42306400000000005,5000000,16554699,Shocker,109,Thriller,1989-10-27,37,5.9
9235,0.41431599999999996,0,0,How to Get Ahead in Advertising,94,Comedy,1989-05-05,13,5.7
9236,0.409695,7500000,145793296,Driving Miss Daisy,99,Comedy,1989-12-13,181,6.9
9237,0.396198,0,0,The Phantom of the Opera,93,Drama,1989-11-04,13,5.5
9238,0.41591300000000003,19000000,18254702,Crimes and Misdemeanors,104,Comedy,1989-10-13,86,6.9
9239,0.382943,30000000,45892212,Black Rain,125,Action,1989-09-22,114,6.0
9240,0.378753,0,0,The Toxic Avenger Part II,96,Comedy,1989-02-24,20,5.2
9241,0.365129,0,0,Little Nemo: Adventures In Slumberland,85,Adventure,1989-07-15,19,6.8
9242,0.363923,15000000,0,New York Stories,124,Comedy,1989-03-10,25,5.8
9243,0.360056,7000000,0,Wild Orchid,105,Drama,1989-12-22,23,4.4
9244,0.355479,787000,0,Santa sangre,123,Fantasy,1989-05-01,25,5.5
9245,0.352631,13000000,0,The Fabulous Baker Boys,114,Music,1989-10-13,33,6.5
9246,0.34108499999999997,0,95904091,Steel Magnolias,119,Comedy,1989-11-15,76,6.9
9247,0.337545,645180,14743391,My Left Foot: The Story of Christy Brown,103,Drama,1989-07-21,94,7.3
9248,0.334867,0,8143225,DeepStar Six,105,Action,1989-01-13,16,5.2
9249,0.194983,0,27843,Teen Witch,94,Fantasy,1989-04-28,25,5.4
9250,0.13551400000000002,0,0,Her Alibi,94,Action,1989-02-03,18,5.1
9251,0.471351,0,0,Knick Knack,4,Animation,1989-01-01,77,7.1
9252,0.324248,0,0,Chances Are,108,Fantasy,1989-03-10,28,6.7
9253,0.290811,0,0,The Toxic Avenger Part III: The Last Temptation of Toxie,102,Comedy,1989-11-24,16,4.8
9254,0.307623,6500000,37295445,Do the Right Thing,120,Crime,1989-06-30,134,7.5
9255,0.306631,0,0,Puppet Master,85,Horror,1989-10-12,26,5.6
9256,0.294611,9000000,0,Henry V,137,War,1989-10-05,27,7.4
9257,0.292579,0,0,Roger & Me,91,Documentary,1989-09-01,34,7.1
9258,0.290697,0,882290,The Blood of Heroes,100,Action,1989-10-19,12,6.1
9259,0.360554,0,0,The Package,108,Action,1989-08-25,16,4.8
9260,0.28310100000000005,0,3960327,Loverboy,98,Comedy,1989-04-28,14,6.5
9261,0.280711,2800000,0,Mystery Train,113,Crime,1989-09-06,36,6.5
9262,0.277427,0,192816,The Return of Swamp Thing,84,Horror,1989-05-11,17,4.8
9263,0.27116599999999996,0,0,The Gods Must Be Crazy II,98,Action,1989-07-01,46,6.9
9264,0.26954,5000000,11642254,Halloween 5: The Revenge of Michael Myers,96,Horror,1989-10-12,83,5.2
9265,0.269455,0,20036737,Say Anything...,100,Comedy,1989-04-14,107,6.7
9266,0.12676199999999999,0,0,Dream a Little Dream,114,Fantasy,1989-03-03,12,5.5
9267,0.2578,12000000,15942628,Next of Kin,108,Adventure,1989-10-20,24,5.0
9268,0.257575,750000,0,Meet the Feebles,94,Comedy,1989-08-12,26,6.2
9269,0.403984,0,0,Leningrad Cowboys Go America,78,Comedy,1989-03-24,17,6.3
9270,0.25559699999999996,0,0,Robot Jox,85,Science Fiction,1989-10-01,14,4.6
9271,0.25459899999999996,0,0,Jacknife,102,Drama,1989-03-10,12,6.0
9272,0.254386,0,0,Troop Beverly Hills,105,Adventure,1989-03-22,29,5.9
9273,0.252664,0,0,Millennium,108,Mystery,1989-08-25,22,5.0
9274,0.24429800000000002,0,84431625,Field of Dreams,107,Drama,1989-04-21,192,6.8
9275,0.24084899999999998,0,0,Erik the Viking,107,Adventure,1989-09-01,31,5.8
9276,0.240681,15000000,30050028,Road House,114,Action,1989-05-19,121,6.3
9277,0.233923,8045760,35150960,Fletch Lives,95,Comedy,1989-03-17,46,5.9
9278,0.231985,0,20047604,An Innocent Man,113,Action,1989-10-06,11,7.0
9279,0.228584,0,0,Music Box,124,Crime,1989-12-22,11,7.0
9280,0.22579899999999997,0,4557214,The Mighty Quinn,98,Action,1989-02-17,14,5.4
9281,0.21707600000000002,0,0,The Woman in Black,100,Horror,1989-12-24,15,6.6
9282,0.20902800000000002,0,2777280,Gleaming the Cube,109,Drama,1989-01-01,11,5.7
9283,0.202345,0,12065892,She's Out of Control,97,Comedy,1989-04-14,10,5.3
9284,0.19766,15000000,40590000,Three Fugitives,96,Comedy,1989-01-27,20,6.5
9285,0.191435,0,0,Sleepaway Camp III: Teenage Wasteland,79,Horror,1989-02-05,16,5.3
9286,0.19025,2000000,0,Bride of Re-Animator,96,Comedy,1989-10-01,24,5.8
9287,0.188629,33000000,1132112,Valmont,137,Drama,1989-11-17,24,6.6
9288,0.181067,2500000,4729352,Drugstore Cowboy,100,Crime,1989-09-09,50,6.8
9289,0.178696,6000000,14278900,The Wizard,100,Adventure,1989-12-15,36,6.5
9290,0.260602,0,0,Depeche Mode: 101,117,Music,1989-04-27,13,8.4
9291,0.153473,0,0,Going Overboard,99,Comedy,1989-05-11,18,2.3
9292,0.148809,0,0,The Tall Guy,92,Comedy,1989-02-01,12,5.4
9293,0.14877,0,8800000,Scandal,115,Drama,1989-03-03,15,5.9
9294,0.147843,0,0,Great Balls of Fire!,108,Drama,1989-06-30,32,5.6
9295,0.147825,0,0,Monsieur Hire,81,Crime,1989-05-24,15,6.4
9296,0.137632,5000000,0,UHF,97,Comedy,1989-07-21,36,6.7
9297,0.142879,0,0,Lean On Me,108,Drama,1989-03-03,31,6.8
9298,0.13469,0,0,Gross Anatomy,109,Comedy,1989-10-20,13,6.1
9299,0.133280999999999,0,0,Pink Cadillac,122,Action,1989-05-26,14,5.4
9300,0.12313199999999999,0,0,Lonesome Dove,372,Drama,1989-02-05,16,7.4
9301,0.119555,4000000,0,Kill Me Again,94,Drama,1989-10-27,11,5.9
9302,0.208511,0,0,Society,99,Drama,1989-05-13,28,5.7
9303,0.114027,7000000,793775,Little Monsters,102,Adventure,1989-08-25,26,5.7
9304,0.10991300000000001,0,0,The January Man,97,Action,1989-01-13,20,5.1
9305,0.106834,0,0,Let It Ride,90,Comedy,1989-08-18,13,7.1
9306,0.103379,0,1738897,House III: The Horror Show,95,Horror,1989-04-28,10,4.0
9308,0.0737039999999999,0,0,"Amanece, que no es poco",110,Comedy,1989-01-17,11,6.5
9309,0.07072,0,0,She-Devil,99,Comedy,1989-12-08,26,6.4
9310,0.070162,0,12195695,Family Business,110,Action,1989-12-15,20,5.4
9311,0.065997,130000,0,Intruder,88,Horror,1989-01-27,16,5.8
9312,0.010015999999999999,0,0,Ho vinto la lotteria di Capodanno,92,Comedy,1989-06-06,13,6.0
9313,0.048723,0,1919653,Communion,103,Drama,1989-11-10,19,4.9
9314,0.046709,0,1519796,Stepfather II: Make Room For Daddy,93,Horror,1989-11-03,13,5.6
9315,0.163885,0,0,For All Mankind,80,Documentary,1989-01-01,16,8.2
9316,3.852269,25000000,377350553,Beauty and the Beast,84,Romance,1991-11-12,1703,7.3
9317,3.584406,100000000,520000000,Terminator 2: Judgment Day,137,Action,1991-07-01,2836,7.5
9318,2.326917,70000000,300854823,Hook,144,Adventure,1991-12-11,834,6.5
9319,1.606765,48000000,390493908,Robin Hood: Prince of Thieves,143,Adventure,1991-06-14,518,6.5
9320,1.301458,30000000,15556340,Highlander II: The Quickening,91,Action,1991-01-30,93,4.8
9321,1.287839,35000000,182300000,Cape Fear,128,Crime,1991-11-15,289,6.9
9322,1.28293,27000000,96900000,Star Trek VI: The Undiscovered Country,113,Science Fiction,1991-12-05,237,6.6
9323,1.259634,23000000,86930411,The Naked Gun 2Â½: The Smell of Fear,85,Action,1991-06-28,257,6.5
9324,1.231168,24000000,83531958,Point Break,120,Action,1991-07-12,468,6.7
9325,1.222105,0,0,Bill & Ted's Bogus Journey,98,Adventure,1991-07-19,161,5.9
9326,1.0200690000000001,75000000,152368585,Backdraft,137,Action,1991-05-24,193,6.2
9327,0.983036,30000000,191502426,The Addams Family,99,Comedy,1991-11-22,414,6.6
9328,0.9772430000000001,65000000,17218080,Hudson Hawk,100,Action,1991-05-23,155,5.6
9329,0.963521,42000000,62000000,The Rocketeer,108,Action,1991-06-21,149,6.3
9330,0.9158040000000001,16000000,45361000,Thelma & Louise,130,Drama,1991-05-24,375,7.0
9331,0.816448,38000000,34416893,The Doors,140,Drama,1991-03-01,129,6.5
9332,0.799449,25000000,78,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,88,Science Fiction,1991-03-22,161,6.0
9333,0.764796,40000000,8479793,Nothing but Trouble,94,Comedy,1991-02-14,36,5.3
9334,0.6980970000000001,0,0,An American Tail: Fievel Goes West,75,Adventure,1991-11-21,101,6.2
9335,0.695385,19000000,272742922,The Silence of the Lambs,118,Crime,1991-02-14,2679,7.9
9336,0.693523,9000000,6153939,Barton Fink,116,Comedy,1991-08-01,201,7.0
9337,0.691822,16500000,0,My Girl,102,Comedy,1991-11-27,218,6.9
9338,0.690154,0,0,Dying Young,111,Drama,1991-06-20,45,5.8
9339,0.689242,11000000,34872033,Freddy's Dead: The Final Nightmare,89,Horror,1991-09-05,141,5.4
9340,0.6875899999999989,2500000,0,My Own Private Idaho,104,Drama,1991-10-18,94,7.1
9341,0.662297,29000000,59509925,The Last Boy Scout,105,Adventure,1991-12-11,274,6.4
9342,0.658866,40000000,205405498,JFK,189,Drama,1991-12-20,258,7.2
9343,0.649755,6500000,57504069,Boyz n the Hood,112,Crime,1991-07-12,168,7.3
9344,0.63395,23000000,7434726,Harley Davidson and the Marlboro Man,98,Action,1991-08-23,44,6.4
9345,0.627123,15000000,30102717,Double Impact,110,Thriller,1991-08-10,113,5.1
9346,0.621413,0,0,La belle noiseuse,236,Drama,1991-09-04,10,6.0
9347,0.601417,35000000,63710000,What About Bob?,100,Comedy,1991-05-17,128,6.8
9348,0.58532,0,2015810,Night on Earth,129,Comedy,1991-10-03,75,7.4
9349,0.583385,13000000,20560255,Child's Play 3,90,Horror,1991-08-30,114,5.5
9350,0.582196,6000000,0,The People Under the Stairs,102,Comedy,1991-11-01,45,6.4
9351,0.5332279999999989,26000000,124033791,City Slickers,112,Action,1991-06-07,114,6.1
9352,0.5144890000000001,26000000,181096164,Hot Shots!,84,Action,1991-07-31,313,6.2
9353,0.489806,0,0,Wild Hearts Can't Be Broken,88,Drama,1991-05-24,10,7.4
9354,0.48393100000000006,11000000,2807854,Return to the Blue Lagoon,98,Drama,1991-08-02,78,5.0
9355,0.480313,0,0,L.A. Story,95,Comedy,1991-02-08,32,6.2
9356,0.47491099999999997,11000000,119418501,Fried Green Tomatoes,130,Drama,1991-12-27,134,7.3
9357,0.45614799999999994,0,65595485,The Hard Way,111,Action,1991-03-08,50,5.7
9358,0.44939700000000005,8000000,2275557,Showdown in Little Tokyo,79,Action,1991-08-23,39,5.4
9359,0.44651499999999994,19000000,174999005,Sleeping with the Enemy,99,Crime,1991-02-08,114,6.1
9360,0.446085,0,0,Grand Canyon,134,Drama,1991-12-25,14,6.7
9361,0.44464,18000000,11657385,Rock-A-Doodle,77,Comedy,1991-08-02,21,5.3
9362,0.44312700000000005,0,0,Knight Rider 2000,91,Action,1991-05-19,12,4.6
9363,0.9279629999999999,16000000,0,Naked Lunch,115,Drama,1991-12-27,88,6.7
9364,0.40665999999999997,0,0,Zandalee,100,Drama,1991-05-09,13,4.5
9365,0.392169,0,0,Rush,120,Crime,1991-12-22,19,7.3
9366,0.392011,0,0,Life Stinks,92,Comedy,1991-07-26,16,6.2
9367,0.387056,0,89325780,Father of the Bride,105,Comedy,1991-12-20,173,6.3
9368,0.386486,24000000,41895491,The Fisher King,137,Drama,1991-09-09,158,6.8
9369,0.379975,0,3106559,K2,102,Thriller,1991-10-09,14,6.0
9370,0.379213,0,0,Regarding Henry,108,Drama,1991-07-10,57,6.5
9371,0.376137,10000000,25196249,Don't Tell Mom the Babysitter's Dead,105,Comedy,1991-06-07,48,5.9
9372,0.26744,14000000,2735731,Shadows and Fog,85,Thriller,1991-12-05,26,6.0
9373,0.369101,30000000,49114016,Bugsy,134,Drama,1991-12-10,41,5.7
9374,0.363923,6000000,1193062,Cool as Ice,91,Drama,1991-10-18,14,3.9
9375,0.30493200000000004,14000000,39673161,Out for Justice,91,Action,1991-04-12,44,5.6
9376,0.362356,0,0,Problem Child 2,90,Comedy,1991-07-03,42,5.2
9377,0.359526,0,0,Ernest Scared Stupid,91,Horror,1991-10-11,17,6.7
9378,0.35789099999999996,0,15073942,Toy Soldiers,112,Action,1991-04-24,40,6.3
9379,0.355317,8000000,0,Mortal Thoughts,104,Mystery,1991-04-19,21,5.1
9380,0.350342,30000000,74787599,The Prince of Tides,132,Drama,1991-12-25,18,5.9
9381,0.34576999999999997,0,2415396,Flirting,99,Drama,1991-03-20,11,6.1
9382,0.329328,14000000,32482682,Jungle Fever,132,Drama,1991-06-07,34,5.5
9383,0.32932,0,0,Suburban Commando,88,Action,1991-10-04,21,5.1
9384,0.605466,2000000,0,The Pit and the Pendulum,97,Horror,1991-06-27,13,5.5
9385,0.325974,0,0,Defending Your Life,112,Fantasy,1991-03-22,25,6.3
9386,0.32365,0,0,King Ralph,97,Comedy,1991-02-15,43,5.5
9387,0.318657,0,38016380,Dead Again,107,Mystery,1991-08-23,35,6.9
9388,0.31695500000000004,0,0,Ghoulies III: Ghoulies Go to College,94,Fantasy,1991-09-18,10,3.1
9389,0.80047,0,0,"Mon pÃ¨re, ce hÃ©ros",105,Comedy,1991-10-23,11,5.1
9390,0.313071,0,13,Drop Dead Fred,103,Comedy,1991-04-19,38,6.0
9391,0.311786,0,0,Sometimes They Come Back,97,Drama,1991-05-07,18,4.9
9392,0.298661,0,36489888,Soapdish,97,Comedy,1991-05-31,26,5.7
9393,0.283556,0,0,The Guyver,88,Action,1991-01-01,19,5.4
9394,0.278023,0,0,Career Opportunities,83,Drama,1991-03-29,19,6.2
9395,0.27792100000000003,0,0,Curly Sue,101,Comedy,1991-10-24,51,5.7
9396,0.261842,8500000,47624253,New Jack City,97,Thriller,1991-03-08,58,6.0
9397,0.27578600000000003,8000000,10400000,A Rage in Harlem,115,Crime,1991-05-03,10,6.0
9398,0.272537,0,0,Critters 3,86,Thriller,1991-12-11,24,4.5
9399,0.15875999999999899,0,13200170,Enchanted April,89,Drama,1991-11-06,11,7.0
9400,0.263047,35000000,23562716,Oscar,109,Action,1991-04-26,77,6.3
9401,0.262559,0,29,Madonna: Truth or Dare,114,Documentary,1991-05-10,12,6.8
9402,0.339059,0,1250712,Kickboxer 2:  The Road Back,89,Action,1991-01-30,17,4.1
9403,0.258822,0,0,Necessary Roughness,108,Comedy,1991-09-27,14,5.4
9404,0.251132,0,0,Omen IV: The Awakening,97,Fantasy,1991-05-19,25,4.6
9405,0.24997199999999997,0,0,A Brief History of Time,80,Documentary,1991-10-01,17,7.1
9406,0.24582800000000002,0,0,Pure Luck,96,Comedy,1991-08-09,13,6.7
9407,0.245709,35000000,0,Flight of the Intruder,115,Action,1991-01-18,14,6.0
9408,0.241581,0,22773535,Frankie and Johnny,118,Drama,1991-10-18,43,6.4
9409,0.239605,0,7788597,If Looks Could Kill,88,Adventure,1991-03-15,12,5.8
9410,0.232415,0,0,Other People's Money,103,Comedy,1991-10-18,11,5.1
9411,0.231517,0,524668,Proof,86,Drama,1991-08-15,13,5.5
9412,0.228463,0,0,The Commitments,118,Comedy,1991-08-14,59,7.2
9413,0.248729,0,0,Dolly Dearest,93,Horror,1991-11-25,13,5.6
9414,0.22113899999999997,0,0,The Butcher's Wife,107,Fantasy,1991-10-25,16,5.9
9415,0.22055,48000000,0,Billy Bathgate,106,Drama,1991-11-01,26,5.7
9416,0.21704400000000001,0,0,V.I. Warshawski,89,Action,1991-07-26,12,4.5
9417,0.21307399999999999,0,0,Little Man Tate,99,Drama,1991-09-06,25,5.8
9418,0.211558,23000000,20246790,Mobsters,104,Drama,1991-07-26,15,6.0
9419,0.210794,33000,0,Begotten,78,Fantasy,1991-06-05,21,4.5
9420,0.757688,0,0,Not Without My Daughter,116,Drama,1991-01-11,21,6.2
9421,0.20600000000000002,0,0,Hearts of Darkness: A Filmmaker's Apocalypse,96,Documentary,1991-09-06,28,7.8
9422,0.20205399999999998,0,0,"He Said, She Said",115,Comedy,1991-02-22,10,5.2
9423,0.201381,0,0,Lucky Luke,92,Comedy,1991-07-04,15,4.3
9424,0.194181,0,0,Impromptu,107,Drama,1991-04-12,11,6.0
9425,0.136857,0,0,Class Action,105,Drama,1991-03-15,17,6.6
9426,0.192123,22000000,11511031,Shattered,98,Mystery,1991-10-11,11,6.5
9427,0.191606,14000000,34793160,White Fang,107,Action,1991-01-18,59,6.5
9428,0.189644,0,21830957,Only the Lonely,104,Comedy,1991-05-24,13,6.2
9429,0.23171,0,0,Switch,104,Fantasy,1991-05-10,22,5.6
9430,0.181802,0,0,Ricochet,109,Action,1991-10-04,39,6.0
9431,0.438283,0,0,Wedlock,101,Action,1991-05-10,19,5.7
9432,0.172296,17000000,4603929,Dutch,107,Comedy,1991-07-19,25,6.6
9433,0.166624,0,0,é€ƒå­¦å¨é¾™,100,Action,1991-12-31,12,6.7
9434,0.159178,0,0,Slacker,97,Comedy,1991-07-05,41,6.4
9435,0.1523,13000000,3752426,Mannequin Two: On the Move,95,Fantasy,1991-01-07,11,4.8
9436,0.143837,0,0,Toto le hÃ©ros,91,Drama,1991-05-15,12,5.9
9437,0.143265,0,0,The Resurrected,108,Drama,1991-10-06,10,7.2
9438,0.255458,800000,0,Puppet Master III: Toulon's Revenge,86,Horror,1991-10-17,14,5.7
9439,0.070749,0,1750301,Prospero's Books,120,Drama,1991-09-05,13,5.4
9440,0.130152,0,0,Deceived,104,Drama,1991-09-27,11,5.5
9441,0.275998,0,14812000,All I Want For Christmas,92,Drama,1991-11-08,11,6.0
9442,0.106169,0,0,Shakes the Clown,87,Action,1991-03-13,11,4.9
9443,0.062221000000000005,0,2853801,The Man in the Moon,99,Drama,1991-09-30,25,6.9
9444,0.09814500000000001,16400000,0,F/X2,108,Adventure,1991-04-16,17,6.4
9445,0.095559,0,0,Doc Hollywood,104,Comedy,1991-08-02,68,5.9
9446,0.088988,0,0,Mississippi Masala,118,Drama,1991-09-18,11,6.2
9447,0.06384400000000001,0,0,Dogfight,94,War,1991-09-13,10,6.0
9448,0.048237,0,4654288,The Hitman,95,Action,1991-05-01,11,5.2
9449,3.7774410000000005,28000000,140767956,Die Hard,131,Action,1988-07-15,2800,7.2
9450,2.1506819999999998,18000000,151668774,Big,104,Fantasy,1988-06-03,564,6.7
9451,1.9058830000000002,12000000,78756177,The Naked Gun: From the Files of Police Squad!,85,Action,1988-12-02,543,6.8
9452,1.651962,8000000,22433275,License to Drive,90,Comedy,1988-07-06,52,6.2
9453,1.628865,15000000,73326666,Beetlejuice,92,Fantasy,1988-02-29,739,7.0
9454,1.4598209999999898,25000000,354825435,Rain Man,133,Drama,1988-12-11,934,7.4
9455,1.3925809999999899,1500000,11806119,Bloodsport,92,Action,1988-02-26,180,6.4
9456,1.279955,39000000,288752301,Coming to America,116,Comedy,1988-06-28,500,6.4
9457,1.183033,63000000,189015611,Rambo III,102,Action,1988-05-24,385,5.7
9458,1.182453,20000000,0,The Dead Pool,91,Action,1988-07-12,100,6.1
9459,1.152044,0,0,Oliver & Company,74,Animation,1988-11-18,211,6.4
9460,1.144528,15000000,216614388,Twins,107,Comedy,1988-12-09,287,5.5
9461,1.1155979999999999,70000000,329803958,Who Framed Roger Rabbit,104,Fantasy,1988-06-21,723,6.9
9462,1.1011030000000002,12300000,84460846,The Land Before Time,69,Animation,1988-11-18,340,6.9
9463,1.0798860000000001,20000000,171504781,Cocktail,104,Drama,1988-07-29,175,5.5
9464,1.055087,0,60328000,Scrooged,101,Fantasy,1988-11-22,205,6.6
9465,0.891508,9000000,44196684,Child's Play,87,Horror,1988-11-08,254,6.2
9466,0.869474,35000000,57269863,Willow,126,Adventure,1988-05-01,250,6.7
9467,0.8383200000000001,0,239606210,Crocodile Dundee II,110,Adventure,1988-05-19,159,5.5
9468,0.78304,7000000,72500000,A Nightmare on Elm Street 4: The Dream Master,99,Horror,1988-08-19,135,5.9
9469,0.777228,0,42039085,Dirty Rotten Scoundrels,110,Crime,1988-12-14,86,6.7
9470,0.75639,7000000,50888000,Bull Durham,108,Comedy,1988-06-15,81,6.3
9471,0.753578,29000000,34994648,Red Heat,104,Comedy,1988-06-17,172,5.6
9472,0.7273970000000001,7500000,62493712,A Fish Called Wanda,108,Comedy,1988-07-15,270,6.8
9473,0.7268899999999989,0,19510371,Police Academy 5: Assignment Miami Beach,90,Action,1988-03-17,85,4.8
9474,0.689972,0,21630088,Short Circuit 2,110,Comedy,1988-07-06,86,5.4
9475,0.669161,19000000,8247943,The Blob,95,Horror,1988-08-05,65,6.0
9476,0.657109,17500000,25024919,Cocoon: The Return,116,Comedy,1988-09-13,46,5.7
9477,0.634251,0,5596267,"Elvira, Mistress of the Dark",96,Fantasy,1988-09-30,38,6.1
9478,0.629628,0,0,The Unbearable Lightness of Being,171,Comedy,1988-02-05,40,6.6
9479,0.616772,0,1108462,Heathers,102,Comedy,1988-10-01,194,7.1
9480,0.597387,0,0,Spoorloos,107,Horror,1988-10-27,40,7.1
9481,0.5887560000000001,15000000,34604000,Mississippi Burning,128,Thriller,1988-12-08,144,7.1
9482,0.573639999999999,0,2983784,Fright Night Part 2,104,Comedy,1988-04-07,32,6.6
9483,0.572843,28000000,103173635,Working Girl,114,Comedy,1988-12-20,116,6.4
9484,0.540362,4000000,13008928,They Live,94,Action,1988-11-23,229,6.9
9485,0.5385220000000001,3000000,7282851,Phantasm II,97,Action,1988-07-08,25,6.1
9486,0.528411,16000000,0,Alien Nation,91,Crime,1988-10-07,30,5.6
9487,0.514373,0,0,Big Business,97,Comedy,1988-06-10,26,5.7
9488,0.513842,5000000,17768757,Halloween 4: The Return of Michael Myers,88,Horror,1988-10-21,92,5.9
9489,0.49929799999999996,7000000,20256975,Action Jackson,96,Action,1988-02-12,22,5.4
9490,0.497587,10000000,21486757,Married to the Mob,104,Action,1988-08-19,25,6.0
9491,0.49326400000000004,0,0,Another Woman,84,Drama,1988-10-13,21,5.8
9492,0.48513599999999996,2800000,19170001,Friday the 13th Part VII: The New Blood,88,Horror,1988-05-13,81,5.4
9493,0.484083,0,0,The Seventh Sign,97,Thriller,1988-04-01,30,5.7
9494,0.481627,14000000,34670720,Dangerous Liaisons,119,Drama,1988-12-16,124,6.7
9495,0.480782,20000000,13854000,My Stepmother is an Alien,108,Comedy,1988-12-09,65,5.6
9496,0.469728,20000000,17637950,Frantic,120,Thriller,1988-02-16,87,6.4
9497,0.46290600000000004,0,5935269,Mac and Me,95,Family,1988-08-12,15,4.3
9498,0.43762700000000004,2000000,0,Killer Klowns from Outer Space,88,Comedy,1988-05-27,54,5.1
9499,0.42769700000000005,0,0,The Beast of War,111,Drama,1988-09-14,24,6.7
9500,0.422717,0,0,Drowning by Numbers,118,Comedy,1988-09-10,13,6.3
9501,0.420142,0,0,Fei lung mang jeung,102,Action,1988-02-11,16,7.0
9502,0.410654,0,12706478,D.O.A.,96,Thriller,1988-03-18,14,5.6
9503,0.41036999999999996,6200000,9205924,Return of the Living Dead Part II,89,Comedy,1988-01-15,35,6.1
9504,0.402939,0,0,Without a Clue,107,Comedy,1988-10-21,27,5.6
9505,0.186505,0,0,Caddyshack II,98,Comedy,1988-07-22,24,4.0
9506,0.389823,0,0,Iron Eagle II,105,Action,1988-11-11,11,4.0
9507,0.385293,0,0,The Bourne Identity,180,Action,1988-05-08,20,6.4
9508,0.38461799999999996,10500000,14144000,Poltergeist III,98,Horror,1988-06-10,58,4.4
9509,0.380129,0,0,The Adventures of Baron Munchausen,126,Action,1988-12-07,76,6.9
9510,0.283003,0,6193901,Braddock: Missing in Action III,101,Action,1988-01-22,29,4.9
9511,0.374076,0,20324096,The Presidio,97,Action,1988-06-10,40,5.7
9512,0.370575,30000000,38413606,Midnight Run,126,Adventure,1988-07-20,105,6.9
9513,0.361962,0,0,Black Eagle,93,Drama,1988-05-01,18,3.8
9514,0.35674,7500000,18869631,Above the Law,99,Action,1988-04-08,67,5.9
9515,0.35363,7000000,8373585,The Last Temptation of Christ,164,Drama,1988-08-12,76,6.7
9516,0.349522,0,7399763,High Spirits,99,Horror,1988-11-18,20,5.9
9517,0.340089,0,0,Pumpkinhead,86,Horror,1988-06-09,37,5.5
9518,0.339766,0,0,The Accused,111,Drama,1988-10-14,57,6.7
9519,0.336536,1300000,354704,Prison,102,Crime,1988-03-04,11,6.8
9520,0.3065,0,0,Hairspray,92,Drama,1988-02-16,52,6.2
9521,0.33062600000000003,0,0,U2: Rattle and Hum,98,Documentary,1988-11-04,16,6.5
9522,0.324427,0,12090735,Hellbound: Hellraiser II,97,Horror,1988-12-23,83,6.1
9523,0.32106799999999996,22000000,0,Moonwalker,93,Action,1988-10-29,73,6.1
9524,0.320295,24000000,43455230,The Great Outdoors,91,Comedy,1988-06-17,65,6.2
9525,0.319332,22000000,0,Gorillas in the Mist,129,Drama,1988-09-23,57,6.8
9526,0.317301,0,0,Mystic Pizza,104,Comedy,1988-10-13,60,5.7
9527,0.31548200000000004,0,0,School Daze,121,Comedy,1988-02-12,18,6.1
9528,0.30403800000000003,0,0,Waxwork,95,Horror,1988-06-17,19,5.4
9529,0.23651399999999997,0,0,Tin Toy,5,Animation,1988-08-01,51,6.1
9530,0.288071,13000000,8038508,Dead Ringers,115,Drama,1988-09-23,65,6.9
9531,0.287435,0,0,"Distant Voices, Still Lives",81,Drama,1988-09-29,11,6.8
9532,0.28514,6000000,28202109,Ernest Saves Christmas,95,Comedy,1988-11-11,23,5.2
9533,0.28160999999999997,0,0,Bird,161,Drama,1988-07-01,23,6.5
9534,0.231618,0,0,She's Having a Baby,106,Comedy,1988-02-05,22,5.8
9535,0.265664,4000000,9797098,Bad Dreams,86,Horror,1988-04-08,11,4.9
